<TRAINING LOG>
date : 20150419
Unique ID : 20150419111139
fold	cls	tt	clst	cand	no_ctrd	sigma	weight	beta_a 	beta_b	beta_a_bias	beta_b_bias	beta_a_var	beta_b_var	p_val_tr	y_min	y_max	var_max
6	0	0	0	1	1	0.139401	7073932.363629	0.092816	1.644833	0.002603	0.076533	0.000266	0.134257	0.000000	0.000000	302981.021964	0.077731
6	0	0	0	2	1	0.278802	215.879284	0.629303	1.752317	0.002421	0.010824	0.002855	0.029570	0.000000	0.050041	98.208618	0.077731
6	0	0	0	3	1	0.557604	0.006588	2.367589	1.659816	0.012293	0.007934	0.044502	0.020685	0.240067	0.000813	0.005411	0.077731
6	0	0	0	4	1	1.115208	0.000000	3.301571	1.364327	0.040889	0.013639	0.172190	0.022222	0.240925	0.000000	0.000000	0.077731
6	0	0	1	0	2	0.071296	82542215175.560196	0.010162	0.596781	0.000787	0.108662	0.000011	0.078335	0.000000	0.000000	28751201.812889	0.081329
6	0	0	1	1	2	0.142591	2518988.500231	0.104661	1.309465	0.001909	0.043087	0.000267	0.066234	0.000000	0.000000	344712.479055	0.081329
6	0	0	1	2	2	0.285183	76.873428	0.690661	1.567067	0.002178	0.008443	0.003109	0.022622	0.000003	0.037068	56.219871	0.081329
6	0	0	1	3	2	0.570365	0.002346	2.435677	1.504249	0.014848	0.008200	0.053793	0.018873	0.461071	0.000562	0.003462	0.081329
6	0	0	1	4	2	1.140730	0.000000	3.259935	1.227712	0.045409	0.013652	0.187197	0.019692	0.248179	0.000000	0.000000	0.081329
6	0	0	2	0	3	0.073859	32395701159.511646	0.005897	0.538909	0.000621	0.145552	0.000005	0.091891	0.000000	0.000000	27173159.498511	0.087282
6	0	0	2	1	3	0.147718	988638.341050	0.156477	1.998363	0.004423	0.084800	0.000728	0.186174	0.000000	0.000001	168417.797982	0.087282
6	0	0	2	2	3	0.295436	30.170848	1.015644	1.616693	0.002929	0.006659	0.006252	0.020067	0.211929	0.046960	23.951092	0.087282
6	0	0	2	3	3	0.590871	0.000921	2.814016	1.588911	0.020965	0.010138	0.082136	0.022319	0.345296	0.000403	0.001875	0.087282
6	0	0	2	4	3	1.181742	0.000000	3.402395	1.319982	0.049317	0.015399	0.210696	0.023520	0.107652	0.000000	0.000000	0.087282
6	0	0	3	0	4	0.062818	275627801910.481930	0.003091	0.721573	0.000478	0.271441	0.000001	0.187128	0.000000	0.000000	277386513.170216	0.063138
6	0	0	3	1	4	0.125636	8411492.978225	0.105558	2.553565	0.006896	0.233243	0.000646	0.605425	0.000000	0.000000	1498492.854873	0.063138
6	0	0	3	2	4	0.251272	256.698394	0.735420	1.744729	0.003214	0.012240	0.003950	0.032937	0.002079	0.013748	207.664184	0.063138
6	0	0	3	3	4	0.502545	0.007834	2.367406	1.587025	0.013659	0.008468	0.048682	0.020844	0.385711	0.001785	0.018911	0.063138
6	0	0	3	4	4	1.005089	0.000000	3.225104	1.228538	0.042080	0.012848	0.172688	0.018866	0.288412	0.000000	0.000001	0.063138
6	0	0	4	0	5	0.062499	237994379375.819310	0.015664	1.745547	0.002452	0.402772	0.000039	0.751225	0.000000	0.000000	3419485823.516047	0.062498
6	0	0	4	1	5	0.124998	7263012.065912	0.068125	1.362802	0.001546	0.058148	0.000130	0.082487	0.000000	0.000000	2514715.435075	0.062498
6	0	0	4	2	5	0.249997	221.649538	0.791885	1.874265	0.003414	0.012368	0.004492	0.035365	0.031189	0.012875	198.800642	0.062498
6	0	0	4	3	5	0.499993	0.006764	2.678023	1.802502	0.015121	0.008976	0.058935	0.023685	0.617259	0.001819	0.018774	0.062498
6	0	0	4	4	5	0.999987	0.000000	3.624813	1.480550	0.046505	0.015336	0.210780	0.026189	0.273176	0.000000	0.000001	0.062498
6	1	0	0	0	1	0.062596	1162703042294.694300	0.016014	0.949669	0.000774	0.086126	0.000027	0.096079	0.000000	0.000000	15237.536232	0.062692
6	1	0	0	1	1	0.125192	35482880.929404	0.062917	1.015072	0.001347	0.046422	0.000123	0.053824	0.000000	0.000000	379647.338381	0.062692
6	1	0	0	2	1	0.250383	1082.851591	0.508368	1.543399	0.002888	0.015361	0.002557	0.035935	0.000000	0.000000	348.264583	0.062692
6	1	0	0	3	1	0.500767	0.033046	2.515735	1.547780	0.020858	0.010862	0.075942	0.024223	0.526243	0.000028	0.024886	0.062692
6	1	0	0	4	1	1.001534	0.000001	5.222456	0.983986	0.321495	0.050029	2.022299	0.051094	0.005338	0.000000	0.000001	0.062692
6	1	0	1	0	2	0.062748	560568356808.308350	0.003991	0.352524	0.000345	0.096565	0.000003	0.045601	0.000000	0.000000	28815272.970185	0.062997
6	1	0	1	1	2	0.125496	17107188.623300	0.073382	1.426219	0.003384	0.109706	0.000266	0.174027	0.000000	0.000000	1448739.711196	0.062997
6	1	0	1	2	2	0.250992	522.069965	0.575594	1.711214	0.003312	0.016062	0.003223	0.040887	0.000000	0.000000	312.551116	0.062997
6	1	0	1	3	2	0.501984	0.015932	2.540375	1.519119	0.021852	0.010910	0.079761	0.023588	0.475465	0.000026	0.021589	0.062997
6	1	0	1	4	2	1.003967	0.000000	5.269178	0.993310	0.328952	0.051259	2.088075	0.052835	0.002615	0.000000	0.000001	0.062997
6	1	0	2	0	3	0.062994	352398836701.291260	0.004032	0.361909	0.000356	0.103712	0.000003	0.048199	0.000000	0.000000	15268702.909474	0.063492
6	1	0	2	1	3	0.125988	10754359.030191	0.092265	1.601022	0.004080	0.113590	0.000392	0.200791	0.000000	0.000000	872643.366696	0.063492
6	1	0	2	2	3	0.251976	328.196992	0.757748	1.842479	0.003367	0.012478	0.004700	0.036384	0.070840	0.000000	202.337098	0.063492
6	1	0	2	3	3	0.503953	0.010016	3.114201	1.646516	0.033852	0.014847	0.140340	0.031227	0.499792	0.000031	0.017794	0.063492
6	1	0	2	4	3	1.007905	0.000000	5.714707	1.018960	0.441309	0.065910	3.078895	0.070826	0.001379	0.000000	0.000001	0.063492
6	1	0	3	0	4	0.061536	375543233658.080870	0.003634	0.346449	0.000289	0.108205	0.000001	0.043529	0.000000	0.000000	91301843.038692	0.060587
6	1	0	3	1	4	0.123072	11460669.972476	0.103223	1.676406	0.004136	0.104571	0.000474	0.197065	0.000000	0.000000	1431301.397905	0.060587
6	1	0	3	2	4	0.246144	349.751891	0.715838	1.676453	0.002907	0.010184	0.004342	0.029116	0.048575	0.000000	248.189322	0.060587
6	1	0	3	3	4	0.492287	0.010674	2.921904	1.666335	0.027465	0.013276	0.110033	0.029734	0.443856	0.000031	0.023823	0.060587
6	1	0	3	4	4	0.984575	0.000000	5.954283	1.158755	0.416688	0.068488	3.016892	0.084053	0.020608	0.000000	0.000001	0.060587
6	1	0	4	0	5	0.067908	68525228746.086838	0.004997	0.465876	0.000414	0.120881	0.000003	0.060575	0.000000	0.000000	8464046949.510525	0.073784
6	1	0	4	1	5	0.135816	2091224.021792	0.106053	1.680184	0.004046	0.100713	0.000470	0.188093	0.000000	0.000000	1241943.590482	0.073784
6	1	0	4	2	5	0.271633	63.819092	0.953463	2.105996	0.005477	0.017115	0.008032	0.052937	0.407101	0.000000	77.639914	0.073784
6	1	0	4	3	5	0.543265	0.001948	3.470359	1.641530	0.044006	0.017215	0.196188	0.034320	0.462907	0.000024	0.005784	0.073784
6	1	0	4	4	5	1.086531	0.000000	5.852237	0.985287	0.508970	0.072213	3.684028	0.076241	0.002179	0.000000	0.000000	0.073784
7	0	0	0	0	1	0.068988	270425108520.868410	0.008157	0.886550	0.001273	0.256090	0.000012	0.261195	0.000000	0.000000	1051204.281966	0.076150
7	0	0	0	1	1	0.137976	8252719.376247	0.086632	1.602942	0.002658	0.082598	0.000242	0.140100	0.000000	0.000000	366443.569443	0.076150
7	0	0	0	2	1	0.275952	251.853008	0.634332	1.793689	0.002615	0.011469	0.003040	0.031695	0.000000	0.050746	115.611131	0.076150
7	0	0	0	3	1	0.551904	0.007686	2.477971	1.730533	0.010769	0.007264	0.041335	0.020449	0.143937	0.000916	0.006326	0.076150
7	0	0	0	4	1	1.103808	0.000000	3.673259	1.487865	0.036201	0.012236	0.169039	0.022510	0.291209	0.000000	0.000000	0.076150
7	0	0	1	0	2	0.069914	110704716220.961300	0.016149	0.988662	0.001418	0.159785	0.000028	0.176805	0.000000	0.000000	25763476.964688	0.078207
7	0	0	1	1	2	0.139828	3378439.826079	0.106338	1.316063	0.001645	0.038455	0.000237	0.057889	0.000000	0.000000	417721.553008	0.078207
7	0	0	1	2	2	0.279656	103.101801	0.682389	1.540090	0.002137	0.008089	0.003110	0.021698	0.000000	0.045852	72.278829	0.078207
7	0	0	1	3	2	0.559311	0.003146	2.578380	1.582024	0.013067	0.007475	0.050594	0.018731	0.711084	0.000695	0.004588	0.078207
7	0	0	1	4	2	1.118623	0.000000	3.775565	1.366168	0.042693	0.012740	0.201108	0.020884	0.797598	0.000000	0.000000	0.078207
7	0	0	2	0	3	0.061645	487609715138.616330	0.015195	1.066873	0.001024	0.126813	0.000024	0.148702	0.000000	0.000000	3016537.033166	0.060802
7	0	0	2	1	3	0.123290	14880667.576252	0.068936	1.175510	0.001436	0.050645	0.000112	0.063201	0.000000	0.000000	742132.655422	0.060802
7	0	0	2	2	3	0.246580	454.121935	0.782140	1.886623	0.003428	0.012107	0.004591	0.035103	0.137847	0.051399	258.230251	0.060802
7	0	0	2	3	3	0.493159	0.013859	2.776336	1.859884	0.015019	0.009479	0.060171	0.026230	0.145201	0.002573	0.024653	0.060802
7	0	0	2	4	3	0.986319	0.000000	4.109799	1.572338	0.047773	0.015371	0.242009	0.028439	0.352153	0.000001	0.000001	0.060802
7	0	0	3	0	4	0.062335	309442448850.571290	0.002318	0.606412	0.000306	0.222440	0.000001	0.130322	0.000000	0.000000	456559808.441139	0.062171
7	0	0	3	1	4	0.124671	9443434.107989	0.095491	2.599555	0.007400	0.278087	0.000624	0.736292	0.000000	0.000000	1851034.116114	0.062171
7	0	0	3	2	4	0.249341	288.190738	0.830292	2.105598	0.004273	0.015642	0.005369	0.047193	0.187238	0.042243	240.148977	0.062171
7	0	0	3	3	4	0.498682	0.008795	2.503340	1.731509	0.012554	0.008195	0.047341	0.022156	0.436909	0.002257	0.021359	0.062171
7	0	0	3	4	4	0.997365	0.000000	3.626697	1.434336	0.037371	0.012282	0.172054	0.021692	0.535512	0.000001	0.000001	0.062171
7	0	0	4	0	5	0.062848	218910940363.090390	0.013313	1.027555	0.001145	0.163848	0.000019	0.180733	0.000000	0.000000	208287003.744303	0.063199
7	0	0	4	1	5	0.125697	6680631.724948	0.131307	1.650040	0.002730	0.056826	0.000412	0.103570	0.000000	0.000000	1173781.319929	0.063199
7	0	0	4	2	5	0.251394	203.876701	0.790662	1.618625	0.002545	0.007581	0.004303	0.021938	0.760810	0.066153	186.373759	0.063199
7	0	0	4	3	5	0.502787	0.006222	2.417310	1.718219	0.011026	0.007440	0.041260	0.020590	0.103115	0.002112	0.018554	0.063199
7	0	0	4	4	5	1.005575	0.000000	3.530556	1.481181	0.034129	0.011996	0.155018	0.022332	0.209457	0.000000	0.000001	0.063199
7	1	0	0	0	1	0.062518	1184474652925.120600	0.005979	0.405425	0.000409	0.074278	0.000007	0.044054	0.000000	0.000000	16165.669850	0.062537
7	1	0	0	1	1	0.125037	36147297.757725	0.066932	1.183851	0.002408	0.076810	0.000196	0.104934	0.000000	0.000000	390699.468048	0.062537
7	1	0	0	2	1	0.250074	1103.127983	0.520781	1.616541	0.002898	0.015398	0.002635	0.037350	0.000000	0.000000	355.686717	0.062537
7	1	0	0	3	1	0.500148	0.033665	2.482521	1.551714	0.019900	0.010376	0.072024	0.023291	0.303897	0.000028	0.025368	0.062537
7	1	0	0	4	1	1.000296	0.000001	5.713503	1.082664	0.265250	0.041414	1.794598	0.046083	0.007131	0.000000	0.000001	0.062537
7	1	0	1	0	2	0.063162	507961982368.126890	0.005698	0.424238	0.000488	0.094628	0.000007	0.056052	0.000000	0.000000	19724507.201956	0.063830
7	1	0	1	1	2	0.126323	15501769.481449	0.072981	1.296539	0.002785	0.086448	0.000232	0.126621	0.000000	0.000000	1223969.764668	0.063830
7	1	0	1	2	2	0.252646	473.076461	0.575762	1.665744	0.003215	0.015185	0.003230	0.038390	0.000000	0.000000	281.308801	0.063830
7	1	0	1	3	2	0.505292	0.014437	2.497111	1.471331	0.020991	0.010130	0.075822	0.021355	0.345695	0.000025	0.019596	0.063830
7	1	0	1	4	2	1.010585	0.000000	5.642834	1.033636	0.269303	0.040544	1.802826	0.043077	0.006333	0.000000	0.000001	0.063830
7	1	0	2	0	3	0.065700	187507506760.103790	0.005646	0.418709	0.000470	0.091865	0.000006	0.053942	0.000000	0.000000	139880326.019413	0.069065
7	1	0	2	1	3	0.131401	5722274.986575	0.070037	1.285263	0.002747	0.090488	0.000205	0.128825	0.000000	0.000000	946001.166163	0.069065
7	1	0	2	2	3	0.262801	174.629974	0.767817	1.911961	0.004326	0.015753	0.005513	0.045398	0.285765	0.000000	136.287451	0.069065
7	1	0	2	3	3	0.525603	0.005329	2.937406	1.490184	0.030978	0.012486	0.122443	0.023865	0.367402	0.000026	0.010271	0.069065
7	1	0	2	4	3	1.051205	0.000000	5.858070	0.977001	0.338154	0.046602	2.381474	0.047289	0.005871	0.000000	0.000000	0.069065
7	1	0	3	0	4	0.063903	213200941583.773900	0.008900	0.605260	0.000948	0.147780	0.000012	0.108698	0.000000	0.000000	12322553.699345	0.065337
7	1	0	3	1	4	0.127806	6506376.391106	0.132817	1.604015	0.003545	0.070355	0.000537	0.127520	0.000000	0.000000	567523.827646	0.065337
7	1	0	3	2	4	0.255611	198.558850	0.733815	1.424698	0.002510	0.007228	0.004526	0.020260	0.164552	0.000000	142.459775	0.065337
7	1	0	3	3	4	0.511223	0.006060	2.947311	1.626129	0.027049	0.012392	0.109099	0.026955	0.613010	0.000023	0.014398	0.065337
7	1	0	3	4	4	1.022445	0.000000	6.469844	1.201058	0.349377	0.054661	2.724374	0.069393	0.032343	0.000000	0.000001	0.065337
7	1	0	4	0	5	0.072160	27559675657.016319	0.004918	0.469690	0.000427	0.131790	0.000002	0.065928	0.000000	0.000000	4115687424.687975	0.083312
7	1	0	4	1	5	0.144319	841054.554963	0.138025	1.894851	0.004891	0.100957	0.000735	0.213132	0.000000	0.000000	523667.872425	0.083312
7	1	0	4	2	5	0.288638	25.666948	1.066685	2.034041	0.005345	0.013634	0.009542	0.043309	0.638536	0.000000	33.791829	0.083312
7	1	0	4	3	5	0.577276	0.000783	3.590350	1.486998	0.046675	0.015840	0.212268	0.028344	0.222469	0.000019	0.002431	0.083312
7	1	0	4	4	5	1.154553	0.000000	6.698993	1.063484	0.490695	0.066158	4.088044	0.076716	0.005874	0.000000	0.000000	0.083312
8	0	0	0	0	1	0.069497	242170825344.556880	0.005442	0.745267	0.000936	0.260296	0.000006	0.222509	0.000000	0.000000	484106.873729	0.077278
8	0	0	0	1	1	0.138995	7390467.082048	0.098251	1.908273	0.003864	0.115425	0.000378	0.231866	0.000000	0.000000	277892.447482	0.077278
8	0	0	0	2	1	0.277990	225.539157	0.645175	1.840899	0.002392	0.010875	0.002882	0.030791	0.000000	0.049107	99.316902	0.077278
8	0	0	0	3	1	0.555979	0.006883	2.452106	1.731489	0.012960	0.008482	0.047843	0.022645	0.339399	0.000836	0.005607	0.077278
8	0	0	0	4	1	1.111959	0.000000	3.427047	1.418744	0.044540	0.015011	0.193085	0.025114	0.217969	0.000000	0.000000	0.077278
8	0	0	1	0	2	0.072330	66508566953.275375	0.009149	0.827869	0.001128	0.212212	0.000010	0.187848	0.000000	0.000000	34363918.292688	0.083705
8	0	0	1	1	2	0.144659	2029680.387978	0.122092	1.690235	0.002788	0.062410	0.000400	0.116897	0.000000	0.000000	306556.159367	0.083705
8	0	0	1	2	2	0.289319	61.940930	0.727427	1.666256	0.002166	0.008393	0.003232	0.023599	0.000564	0.037896	46.534632	0.083705
8	0	0	1	3	2	0.578637	0.001890	2.533383	1.562341	0.015815	0.008758	0.058681	0.020531	0.313349	0.000481	0.002810	0.083705
8	0	0	1	4	2	1.157274	0.000000	3.365491	1.273816	0.048561	0.014807	0.205518	0.021984	0.220540	0.000000	0.000000	0.083705
8	0	0	2	0	3	0.062597	387463029948.004940	0.011084	2.174563	0.003378	0.925445	0.000032	2.088313	0.000000	0.000000	1767001.990385	0.062694
8	0	0	2	1	3	0.125194	11824433.286987	0.108207	2.165373	0.003750	0.114947	0.000389	0.248950	0.000000	0.000000	546510.323497	0.062694
8	0	0	2	2	3	0.250388	360.853067	0.815497	1.834270	0.003120	0.010224	0.004674	0.030166	0.188027	0.029085	191.284878	0.062694
8	0	0	2	3	3	0.500776	0.011012	2.691785	1.833410	0.017177	0.010388	0.066024	0.027107	0.275959	0.002238	0.019484	0.062694
8	0	0	2	4	3	1.001552	0.000000	3.644750	1.472023	0.050920	0.016647	0.230526	0.027909	0.095736	0.000001	0.000001	0.062694
8	0	0	3	0	4	0.061529	376163419417.014040	0.014991	11.904683	0.013026	11.157069	0.000180	132.568744	0.000000	0.000000	228399437.360675	0.060573
8	0	0	3	1	4	0.123058	11479596.539826	0.121379	3.607624	0.009809	0.376571	0.001046	1.341506	0.000000	0.000000	1802170.942367	0.060573
8	0	0	3	2	4	0.246117	350.329484	0.770025	1.923590	0.003542	0.013264	0.004451	0.038175	0.081108	0.013489	259.924663	0.060573
8	0	0	3	3	4	0.492233	0.010691	2.450989	1.702597	0.013810	0.008961	0.050436	0.023322	0.307226	0.002191	0.025137	0.060573
8	0	0	3	4	4	0.984467	0.000000	3.467490	1.359017	0.045627	0.014584	0.199119	0.023380	0.206537	0.000001	0.000001	0.060573
8	0	0	4	0	5	0.062742	224569617197.464360	0.012202	0.926452	0.001257	0.169512	0.000022	0.187315	0.000000	0.000000	376266505.391857	0.062984
8	0	0	4	1	5	0.125483	6853320.837325	0.074646	1.282779	0.001784	0.059264	0.000143	0.080748	0.000000	0.000000	1386669.082302	0.062984
8	0	0	4	2	5	0.250966	209.146754	0.856872	1.875905	0.003233	0.010464	0.004945	0.031241	0.443540	0.013072	172.389673	0.062984
8	0	0	4	3	5	0.501933	0.006383	2.556187	1.543764	0.015197	0.008254	0.057164	0.019367	0.191608	0.001742	0.016914	0.062984
8	0	0	4	4	5	1.003865	0.000000	3.437807	1.270790	0.047878	0.014389	0.206983	0.021547	0.211740	0.000000	0.000001	0.062984
8	1	0	0	0	1	0.062863	1090865444506.453200	0.019226	1.535790	0.002365	0.284469	0.000053	0.476638	0.000000	0.000000	22131.702519	0.063227
8	1	0	0	1	1	0.125725	33290571.426588	0.063918	1.149364	0.001422	0.053105	0.000122	0.065261	0.000000	0.000000	397312.436745	0.063227
8	1	0	0	2	1	0.251450	1015.947614	0.518047	1.639500	0.003151	0.016945	0.002699	0.040738	0.000000	0.000000	335.794859	0.063227
8	1	0	0	3	1	0.502900	0.031004	2.602188	1.631693	0.020421	0.010997	0.076617	0.025860	0.475987	0.000028	0.023508	0.063227
8	1	0	0	4	1	1.005801	0.000001	5.617804	1.069008	0.362803	0.057925	2.480507	0.065632	0.005773	0.000000	0.000001	0.063227
8	1	0	1	0	2	0.063933	423398968691.287900	0.010619	0.682101	0.000825	0.113463	0.000015	0.093790	0.000000	0.000000	15487304.416994	0.065399
8	1	0	1	1	2	0.127866	12921111.105081	0.069125	1.129054	0.001823	0.058188	0.000163	0.074771	0.000000	0.000000	1005155.340448	0.065399
8	1	0	1	2	2	0.255732	394.321018	0.575527	1.614933	0.003446	0.015879	0.003367	0.038985	0.000000	0.000000	235.455514	0.065399
8	1	0	1	3	2	0.511464	0.012034	2.679390	1.577964	0.022386	0.011127	0.085173	0.024800	0.476503	0.000026	0.016568	0.065399
8	1	0	1	4	2	1.022927	0.000000	5.641369	1.049131	0.381029	0.059488	2.623504	0.066287	0.004647	0.000000	0.000001	0.065399
8	1	0	2	0	3	0.062937	357184988958.730530	0.009145	0.689584	0.000826	0.135858	0.000012	0.111538	0.000000	0.000000	4360621.562450	0.063378
8	1	0	2	1	3	0.125875	10900420.805625	0.097091	1.440363	0.002848	0.072652	0.000322	0.116942	0.000000	0.000000	644438.671279	0.063378
8	1	0	2	2	3	0.251750	332.654444	0.733077	1.682226	0.003077	0.011182	0.004392	0.031133	0.014445	0.000000	193.262562	0.063378
8	1	0	2	3	3	0.503500	0.010152	3.160947	1.722250	0.032610	0.014986	0.137443	0.033304	0.556340	0.000032	0.018214	0.063378
8	1	0	2	4	3	1.006999	0.000000	6.021013	1.089805	0.478091	0.073299	3.544855	0.085707	0.002820	0.000000	0.000001	0.063378
8	1	0	3	0	4	0.063066	259837232601.232360	0.007737	0.895276	0.001590	0.359499	0.000011	0.349743	0.000000	0.000000	30200490.057074	0.063636
8	1	0	3	1	4	0.126131	7929603.045692	0.137410	1.967126	0.004300	0.094318	0.000640	0.200540	0.000000	0.000000	823805.421300	0.063636
8	1	0	3	2	4	0.252262	241.992280	0.738603	1.568403	0.002728	0.008621	0.004527	0.024597	0.200873	0.000000	177.262159	0.063636
8	1	0	3	3	4	0.504525	0.007385	2.982850	1.661568	0.027549	0.013313	0.112424	0.030095	0.359699	0.000029	0.017288	0.063636
8	1	0	3	4	4	1.009050	0.000000	6.126604	1.158024	0.461444	0.074305	3.475385	0.092707	0.010612	0.000000	0.000001	0.063636
8	1	0	4	0	5	0.068664	58044955318.829277	0.005440	0.623780	0.000732	0.202239	0.000005	0.142565	0.000000	0.000000	5413279988.693791	0.075435
8	1	0	4	1	5	0.137328	1771391.458705	0.118701	1.886591	0.004559	0.109763	0.000582	0.226290	0.000000	0.000000	979419.559517	0.075435
8	1	0	4	2	5	0.274655	54.058577	0.954644	1.964589	0.005001	0.014539	0.007867	0.044063	0.292380	0.000000	64.176259	0.075435
8	1	0	4	3	5	0.549310	0.001650	3.479428	1.608336	0.042671	0.016472	0.191314	0.032675	0.375571	0.000024	0.004994	0.075435
8	1	0	4	4	5	1.098621	0.000000	6.092808	1.020132	0.559442	0.079680	4.261813	0.088658	0.001753	0.000000	0.000000	0.075435
9	0	0	0	0	1	0.068585	295264748319.295900	0.007701	0.883693	0.001329	0.281660	0.000012	0.285043	0.000000	0.000000	857081.984923	0.075263
9	0	0	0	1	1	0.137170	9010765.024393	0.085818	1.638669	0.002852	0.090348	0.000253	0.156035	0.000000	0.000000	371932.694517	0.075263
9	0	0	0	2	1	0.274340	274.986726	0.645750	1.844808	0.002827	0.012533	0.003209	0.034852	0.000000	0.045921	123.947395	0.075263
9	0	0	0	3	1	0.548680	0.008392	2.491836	1.730139	0.013954	0.008858	0.051877	0.023316	0.290392	0.000954	0.006876	0.075263
9	0	0	0	4	1	1.097360	0.000000	3.500773	1.400448	0.050061	0.016239	0.219831	0.026342	0.266020	0.000000	0.000000	0.075263
9	0	0	1	0	2	0.071012	87621192881.980225	0.014620	0.808835	0.000876	0.104684	0.000017	0.091538	0.000000	0.000000	26434045.514745	0.080684
9	0	0	1	1	2	0.142025	2673986.599182	0.107818	1.280804	0.001740	0.038891	0.000255	0.058096	0.000000	0.000000	352932.317571	0.080684
9	0	0	1	2	2	0.284050	81.603595	0.727242	1.595403	0.002398	0.008633	0.003566	0.023626	0.001241	0.035138	59.290014	0.080684
9	0	0	1	3	2	0.568099	0.002490	2.599008	1.555978	0.017474	0.009176	0.065616	0.020930	0.548958	0.000580	0.003678	0.080684
9	0	0	1	4	2	1.136198	0.000000	3.506752	1.262504	0.057348	0.016564	0.249435	0.023692	0.198494	0.000000	0.000000	0.080684
9	0	0	2	0	3	0.062719	376298464709.354130	0.013886	1.062682	0.001187	0.164374	0.000021	0.183275	0.000000	0.000000	3981325.119244	0.062939
9	0	0	2	1	3	0.125438	11483717.795085	0.076737	1.277321	0.001681	0.054459	0.000148	0.074364	0.000000	0.000000	654947.333557	0.062939
9	0	0	2	2	3	0.250876	350.455255	0.840334	1.958114	0.003770	0.012566	0.005331	0.037593	0.343995	0.025279	204.725828	0.062939
9	0	0	2	3	3	0.501753	0.010695	2.844511	1.822289	0.020481	0.011741	0.081169	0.029745	0.078201	0.002157	0.019061	0.062939
9	0	0	2	4	3	1.003506	0.000000	3.784896	1.426815	0.065506	0.020175	0.304222	0.032119	0.086070	0.000000	0.000001	0.062939
9	0	0	3	0	4	0.062601	290292505339.622920	0.002247	0.550121	0.000280	0.207785	0.000001	0.107836	0.000000	0.000000	185453129.100724	0.062703
9	0	0	3	1	4	0.125203	8859024.210804	0.108413	2.665036	0.007914	0.266690	0.000766	0.728373	0.000000	0.000000	1409119.832640	0.062703
9	0	0	3	2	4	0.250405	270.355963	0.850281	2.029700	0.004213	0.014404	0.005662	0.043191	0.575477	0.014236	220.490177	0.062703
9	0	0	3	3	4	0.500811	0.008251	2.576751	1.708400	0.015897	0.009550	0.059723	0.024171	0.389769	0.001849	0.020164	0.062703
