fold,cls,tt,clst,cand,no_ctrd,sigma,weight,beta_a ,beta_b,beta_a_bias,beta_b_bias,beta_a_var,beta_b_var,p_val_tr,y_min,y_max
8,0,0,0,4,1,1.488035,0.000007,3.948750,2.421790,0.046138,0.024142,0.232868,0.070601,0.417339,0.000004,0.000007
8,0,0,1,0,2,0.094085,221555.664886,0.003111,0.240712,0.000186,0.062139,0.000003,0.023933,0.000000,0.000000,124.597219
8,0,0,1,1,2,0.188170,432.725908,0.044302,1.044687,0.002517,0.111799,0.000133,0.135205,0.000000,0.000000,66.641437
8,0,0,1,2,2,0.376339,0.845168,0.678087,2.174418,0.008907,0.042726,0.007186,0.118892,0.000000,0.003050,0.575599
8,0,0,1,3,2,0.752679,0.001651,2.715706,2.893880,0.022459,0.023509,0.083844,0.091651,0.598664,0.000483,0.002483
8,0,0,1,4,2,1.505358,0.000003,4.117434,2.431489,0.054307,0.026949,0.281531,0.076489,0.184390,0.000004,0.000006
8,0,0,2,0,3,0.089563,230102.999810,0.022522,4.503859,0.013105,3.124185,0.000250,14.209818,0.000000,0.000000,91.663851
8,0,0,2,1,3,0.179126,449.419922,0.124946,2.220952,0.005363,0.146053,0.000645,0.323842,0.000000,0.000000,63.582261
8,0,0,2,2,3,0.358251,0.877773,0.833406,2.057872,0.006813,0.024043,0.008490,0.070976,0.575125,0.004158,0.659115
8,0,0,2,3,3,0.716502,0.001714,2.508280,2.682041,0.020572,0.022334,0.072016,0.083208,0.888439,0.000796,0.003478
8,0,0,2,4,3,1.433004,0.000003,3.480041,2.314857,0.036165,0.020693,0.166598,0.060774,0.559333,0.000006,0.000009
8,0,0,3,0,4,0.096079,91722.570709,0.010971,0.814631,0.001010,0.168444,0.000014,0.137609,0.000000,0.000000,25.467688
8,0,0,3,1,4,0.192158,179.145646,0.122439,1.534170,0.003731,0.078215,0.000546,0.135604,0.000000,0.000000,23.150709
8,0,0,3,2,4,0.384316,0.349894,0.925335,2.193926,0.007670,0.025229,0.010355,0.078515,0.730145,0.002137,0.311218
8,0,0,3,3,4,0.768632,0.000683,2.681089,2.719818,0.022403,0.021781,0.083802,0.080641,0.818846,0.000380,0.001806
8,0,0,3,4,4,1.537263,0.000001,3.823953,2.334473,0.046718,0.023864,0.229139,0.066673,0.264474,0.000003,0.000005
8,0,0,4,0,5,0.093945,89818.088436,0.011700,0.536813,0.000679,0.085203,0.000015,0.055215,0.000000,0.000000,57.160751
8,0,0,4,1,5,0.187890,175.425954,0.138203,1.385872,0.003581,0.063663,0.000594,0.103723,0.000000,0.000000,27.863275
8,0,0,4,2,5,0.375779,0.342629,1.077187,1.941392,0.006625,0.015684,0.012277,0.048875,0.931891,0.001948,0.310254
8,0,0,4,3,5,0.751559,0.000669,2.315711,2.373027,0.019665,0.019718,0.065940,0.066764,0.466897,0.000528,0.002057
8,0,0,4,4,5,1.503118,0.000001,3.050391,2.064168,0.031544,0.017941,0.131692,0.048491,0.597009,0.000004,0.000006
8,1,0,0,0,1,0.046935,231601351.729665,0.011185,0.145214,-0.000135,0.002627,0.000003,0.001116,0.000000,0.000000,28434704.982263
8,1,0,0,1,1,0.093869,452346.390097,0.189852,0.855977,0.000943,0.009514,0.000431,0.013950,0.000000,0.000000,267761.441905
8,1,0,0,2,1,0.187739,883.489043,1.080908,1.136217,0.003520,0.003714,0.008374,0.009139,0.004468,0.000000,774.944134
8,1,0,0,3,1,0.375478,1.725565,1.833224,0.538563,0.029758,0.005368,0.071141,0.003108,0.000000,0.001134,1.669931
8,1,0,0,4,1,0.750956,0.003370,1.875027,0.211040,0.072844,0.004907,0.154843,0.000839,0.000000,0.000540,0.003343
8,1,0,1,0,2,0.088136,398824.721501,0.010220,0.145781,-0.000105,0.003112,0.000004,0.001397,0.000000,0.000000,167570.656304
8,1,0,1,1,2,0.176272,778.954534,0.188064,0.906781,0.001119,0.011448,0.000444,0.016804,0.000000,0.000000,627.142299
8,1,0,1,2,2,0.352544,1.521396,1.296358,1.331731,0.004000,0.004703,0.010286,0.012322,0.000054,0.000967,1.458584
8,1,0,1,3,2,0.705088,0.002971,3.200010,0.813490,0.052045,0.009613,0.196375,0.007860,0.000084,0.000690,0.003944
8,1,0,1,4,2,1.410176,0.000006,2.849657,0.495506,0.097660,0.011671,0.313030,0.004817,0.000000,0.000006,0.000010
8,1,0,2,0,3,0.088136,265883.147667,0.408814,2.353568,0.003371,0.025391,0.002036,0.076103,0.000000,0.000000,226633.008409
8,1,0,2,1,3,0.176272,519.303023,0.938465,0.915872,0.002755,0.000811,0.006929,0.003175,0.000000,0.000104,500.518496
8,1,0,2,2,3,0.352544,1.014264,2.112500,1.134037,0.016339,0.006236,0.049857,0.009541,0.000098,0.029370,1.637920
8,1,0,2,3,3,0.705088,0.001981,2.357607,0.676279,0.036506,0.007123,0.107825,0.005146,0.000000,0.001294,0.004489
8,1,0,2,4,3,1.410176,0.000004,3.009926,0.494621,0.100300,0.011540,0.338199,0.004874,0.000000,0.000006,0.000011
8,1,0,3,0,4,0.088136,199412.360750,0.400448,1.808462,0.001712,0.010828,0.001419,0.029428,0.000000,0.000000,172045.308014
8,1,0,3,1,4,0.176272,389.477267,0.957403,0.838836,0.003043,0.001170,0.007408,0.003320,0.007006,0.000107,511.409909
8,1,0,3,2,4,0.352544,0.760698,2.094726,0.876886,0.021575,0.005937,0.061743,0.006269,0.000008,0.027813,1.785321
8,1,0,3,3,4,0.705088,0.001486,2.486127,0.552327,0.055942,0.008391,0.164833,0.004367,0.000000,0.001214,0.004747
8,1,0,3,4,4,1.410176,0.000003,2.669494,0.349535,0.102979,0.009049,0.304846,0.002578,0.000000,0.000006,0.000011
8,1,0,4,0,5,0.083645,255433.937836,0.485968,2.189223,0.002768,0.016839,0.002176,0.049694,0.000000,0.000000,226039.237403
8,1,0,4,1,5,0.167289,498.894410,1.158109,0.759022,0.005699,0.002093,0.013126,0.003545,0.000505,0.000038,629.129407
8,1,0,4,2,5,0.334579,0.974403,2.290846,1.018239,0.024356,0.007483,0.075153,0.009018,0.000003,0.033661,2.913761
8,1,0,4,3,5,0.669157,0.001903,2.600105,0.569293,0.061073,0.009159,0.186792,0.004871,0.000000,0.001877,0.007700
8,1,0,4,4,5,1.338314,0.000004,2.798133,0.382664,0.107570,0.010029,0.333907,0.003152,0.000000,0.000011,0.000017
9,0,0,0,0,1,0.093085,487822.575610,0.007451,7.184446,0.006244,6.788452,0.000041,48.659807,0.000000,0.000000,36.214990
9,0,0,0,1,1,0.186171,952.778468,0.033155,2.273315,0.006563,0.630565,0.000191,1.469996,0.000000,0.000000,88.439963
9,0,0,0,2,1,0.372341,1.860895,0.547656,3.195296,0.014000,0.113016,0.007111,0.382774,0.000000,0.000540,1.027155
9,0,0,0,3,1,0.744682,0.003635,2.622008,2.915931,0.022835,0.026562,0.080751,0.104999,0.535944,0.000474,0.003133
9,0,0,0,4,1,1.489364,0.000007,3.755820,2.368417,0.044415,0.024223,0.215636,0.070867,0.335181,0.000004,0.000007
9,0,0,1,0,2,0.093272,239545.658525,0.000956,0.064451,-0.000088,0.004210,0.000000,0.000570,0.000000,0.000000,68.385587
9,0,0,1,1,2,0.186545,467.862614,0.036801,0.956469,0.002858,0.142223,0.000115,0.159143,0.000000,0.000000,60.827721
9,0,0,1,2,2,0.373089,0.913794,0.714655,2.465839,0.010576,0.052347,0.008632,0.158622,0.005759,0.003691,0.614358
9,0,0,1,3,2,0.746178,0.001785,2.601884,2.820245,0.023379,0.025197,0.083650,0.096128,0.430353,0.000522,0.002624
9,0,0,1,4,2,1.492356,0.000003,3.891511,2.365420,0.052475,0.026874,0.260013,0.075430,0.134978,0.000004,0.000006
9,0,0,2,0,3,0.095165,133287.494870,0.017884,4.750159,0.011670,3.659418,0.000177,17.491066,0.000000,0.000000,63.985893
9,0,0,2,1,3,0.190329,260.327138,0.114772,2.439024,0.007320,0.227422,0.000751,0.547459,0.000000,0.000000,38.549922
9,0,0,2,2,3,0.380659,0.508451,0.872651,2.217284,0.008669,0.030581,0.010529,0.093370,0.390634,0.002400,0.391058
9,0,0,2,3,3,0.761317,0.000993,2.793783,2.909894,0.025747,0.026061,0.097693,0.100705,0.663559,0.000409,0.002089
9,0,0,2,4,3,1.522634,0.000002,3.822560,2.393071,0.048919,0.025847,0.239742,0.074143,0.282250,0.000003,0.000005
9,0,0,3,0,4,0.097006,84130.623655,0.009800,1.022265,0.001338,0.246461,0.000018,0.287261,0.000000,0.000000,17.933742
9,0,0,3,1,4,0.194011,164.317624,0.125331,1.974348,0.006606,0.161243,0.000753,0.327434,0.000000,0.000001,20.049384
9,0,0,3,2,4,0.388023,0.320933,1.088675,2.548778,0.012119,0.037240,0.017129,0.126037,0.720338,0.003002,0.282937
9,0,0,3,3,4,0.776046,0.000627,2.764765,2.805709,0.026928,0.027243,0.100241,0.102243,0.503182,0.000378,0.001661
9,0,0,3,4,4,1.552092,0.000001,3.750320,2.349143,0.046572,0.025100,0.225091,0.072216,0.287986,0.000003,0.000004
9,0,0,4,0,5,0.111061,19914.341844,0.007173,0.491951,0.000613,0.124109,0.000007,0.070158,0.000000,0.000000,15.038704
9,0,0,4,1,5,0.222122,38.895199,0.223778,2.092098,0.008092,0.110750,0.001916,0.261060,0.000000,0.000002,6.447768
9,0,0,4,2,5,0.444244,0.075967,1.377781,2.598564,0.013041,0.029504,0.025221,0.106439,0.925022,0.002273,0.075067
9,0,0,4,3,5,0.888488,0.000148,1.912701,2.382568,0.016335,0.021396,0.046203,0.074291,0.432797,0.000164,0.000445
9,0,0,4,4,5,1.776976,0.000000,2.843969,2.242896,0.026043,0.018840,0.103893,0.058619,0.512460,0.000001,0.000001
9,1,0,0,0,1,0.046416,255962345.214170,0.015083,0.179037,-0.000139,0.002528,0.000004,0.001280,0.000000,0.000000,23910599.924969
9,1,0,0,1,1,0.092832,499926.455496,0.189883,0.803212,0.000754,0.007752,0.000411,0.011409,0.000000,0.000000,276381.976148
9,1,0,0,2,1,0.185664,976.418858,0.988444,1.030664,0.002892,0.002978,0.006958,0.007374,0.007462,0.000000,841.951467
9,1,0,0,3,1,0.371329,1.907068,1.663391,0.499771,0.024845,0.004389,0.055526,0.002490,0.000000,0.001141,1.837718
9,1,0,0,4,1,0.742657,0.003725,1.774220,0.206692,0.061318,0.004135,0.123833,0.000704,0.000000,0.000583,0.003690
9,1,0,1,0,2,0.084404,588724.709266,0.010964,0.141814,-0.000125,0.002545,0.000004,0.001248,0.000000,0.000000,243429.010063
9,1,0,1,1,2,0.168807,1149.852948,0.184248,0.842651,0.000944,0.009700,0.000420,0.014022,0.000000,0.000000,922.056053
9,1,0,1,2,2,0.337614,2.245807,1.193358,1.227942,0.003310,0.003997,0.008530,0.010374,0.001339,0.000880,2.144299
9,1,0,1,3,2,0.675229,0.004386,3.096043,0.790356,0.047408,0.008791,0.175070,0.007210,0.000049,0.000919,0.005718
9,1,0,1,4,2,1.350458,0.000009,2.724115,0.492130,0.088678,0.010922,0.274745,0.004564,0.000000,0.000009,0.000015
9,1,0,2,0,3,0.084404,392483.139510,0.377546,2.510181,0.004286,0.036973,0.002156,0.113012,0.000000,0.000000,338449.228274
9,1,0,2,1,3,0.168807,766.568632,0.915728,0.990542,0.002494,0.000893,0.006419,0.003778,0.000006,0.000020,740.647836
9,1,0,2,2,3,0.337614,1.497204,1.988410,1.085242,0.014550,0.005404,0.042843,0.008125,0.000080,0.026526,2.399743
9,1,0,2,3,3,0.675229,0.002924,2.299244,0.655930,0.034725,0.006619,0.100339,0.004642,0.000000,0.001756,0.006552
9,1,0,2,4,3,1.350458,0.000006,2.826425,0.461525,0.091605,0.010291,0.291881,0.004071,0.000000,0.000009,0.000016
9,1,0,3,0,4,0.084404,294362.354633,0.525676,2.391500,0.003801,0.023086,0.002819,0.070506,0.000000,0.000000,247695.526954
9,1,0,3,1,4,0.168807,574.926474,1.030342,0.850432,0.003964,0.001737,0.009337,0.003968,0.000146,0.000018,746.945907
9,1,0,3,2,4,0.337614,1.122903,1.935136,0.928562,0.015802,0.004996,0.044506,0.006283,0.000087,0.028434,2.734144
9,1,0,3,3,4,0.675229,0.002193,2.168160,0.498362,0.041716,0.006236,0.110745,0.003133,0.000000,0.001708,0.006966
9,1,0,3,4,4,1.350458,0.000004,2.497464,0.336409,0.088223,0.007826,0.246839,0.002192,0.000000,0.000009,0.000016
9,1,0,4,0,5,0.079504,403375.266098,0.580997,2.380191,0.003466,0.018511,0.003078,0.058624,0.000000,0.000000,341481.696810
9,1,0,4,1,5,0.159008,787.842317,1.205527,1.041422,0.005374,0.003030,0.013043,0.006583,0.000398,0.000007,1231.586701
9,1,0,4,2,5,0.318017,1.538755,1.899950,0.890443,0.015802,0.004873,0.043806,0.005923,0.000104,0.037241,4.826966
9,1,0,4,3,5,0.636034,0.003005,2.277702,0.493587,0.047692,0.006784,0.130455,0.003250,0.000000,0.002659,0.012169
9,1,0,4,4,5,1.272068,0.000006,2.568736,0.342678,0.093314,0.008264,0.267683,0.002346,0.000000,0.000016,0.000028
