,ep_01,ep_02,ep_03,ep_04,ep_05,ep_06,ep_07,ep_08,ep_09,ep_10,ep_11,ep_12,ep_13,ep_14,ep_15,ep_16,ep_17,ep_18,ep_19,ep_20,ep_21,ep_22,ep_23,ep_24,ep_25,ep_26,ep_27,ep_28,ep_29,ep_30,ep_31,ep_32,ep_33,ep_34,ep_35,ep_36,ep_37,ep_38,ep_39,ep_40,ep_41,ep_42,ep_43,ep_44,ep_45,ep_46,ep_47,ep_48,ep_49,ep_50
ep_11,887292.2355834488,16656.885625277715,16385.250753624867,15993.44116549643,16173.312348763002,15753.651252345042,15589.106946987407,2245.4329515744935,1770.2856876044477,2259.087100211702,0.0,500520.89508151944,744532.7721578359,995779.1414063653,1264409.4458334502,1650340.0792786893,2032527.8872928794,3227497.453603091,4520709.3306705,8092290.820370934,8092278.528728636,758568.3310884219,1092737.8365534092,1491760.3314810768,1940966.7120681307,1549006.9869003196,2034974.3320593175,3173779.720085582,4761259.127361924,12038656.212677075,18807013.63790067,327371.0921500807,327646.06797339494,357638.3283450868,378160.04372035473,505606.9361938875,504957.6232065512,446190.81058638333,370415.3373654173,753041.6106761284,910096.2916829486,16270.237354189136,15726.88971694925,428.26963491430547,1264408.1863285722,2032527.1600164366,8042157.570447121,1944628.3277380934,11985914.528225161,378638.84193768515
ep_12,47540.6937572365,306.5877832349,320.49167424254716,363.0372120581741,422.63930384999765,474.44200428827776,546.8823142233734,5401.322451134392,5918.958601910846,6342.8944791549175,5577.8464380072355,0.0,180.89141988667015,347.4873509962908,548.892094628003,791.3051542139643,1014.8959014216176,6372.974853763537,6471.754403646402,16575.619193406,15241.79472839482,30125.288791889045,30125.542144188836,30447.31550272116,30207.096256994348,30110.05105131952,30060.873776077806,29398.99808212247,29405.69559427846,29716.66232093006,29781.995840629632,30127.012998616505,30127.202530015697,18922.3797063515,18976.603737089972,30107.31645938643,30059.455601260892,29394.70349225503,29396.5010049321,29710.412444158017,29926.10021459256,433.30508326624914,474.5145498318162,5422.972036543054,560.9470752136955,1014.6993582973814,27093.164925225814,30370.63821508847,29347.31365535589,20705.067427413742
ep_13,47543.688968561924,278.6852725966848,264.9079085676097,288.2202760635918,337.2451093628952,379.9913191958621,449.73025699826434,5392.719111411072,5909.748598082416,6333.033400516089,5565.189882682087,125.74394214373592,0.0,124.74518344000481,289.34440501735287,415.123565662597,568.6880652514973,6212.018590321226,6140.182552442267,16116.239346666951,14740.35850714148,30125.224331759735,30125.215007962273,30446.88138135382,30206.761987853813,30115.301060249363,30063.113610574903,29403.118073476635,29412.631489622578,29778.667645642552,29945.012931303863,30130.074063790125,30129.92337716834,18921.693427640123,18975.4845317992,30107.002365856704,30058.829637587623,29393.08653404657,29394.711620029757,29711.777351565906,29927.893096651726,350.5190120589061,380.0818927984134,5409.953165550048,311.6075646715411,568.3372348933433,26825.373717365608,30370.309314196642,29409.48120665648,20704.041658472466
ep_14,46573.19855518674,399.6458512859792,369.3608094353114,362.2293734751748,390.743310646557,406.6414264071073,456.4777703973507,5258.639067903967,5765.131902858381,6179.731292655581,5425.247276966059,192.06083122497952,101.2881519355775,0.0,154.56488068373628,202.01221974496747,306.6757783576719,6013.146140775429,5874.292875459424,15601.023945103394,14235.450316588625,29507.56824253659,29507.156276945407,29821.825270536374,29585.542876054344,29488.454707239638,29440.691026165634,28790.349642745485,28793.835580509294,29073.78458979422,29095.12030574394,29508.146095748907,29507.744855559482,18525.921219566855,18578.247636210435,29487.645468786523,29440.191737484336,28788.72412961708,28790.034396008577,29095.62530444338,29306.36249572163,403.76537466432376,406.35807808830793,5272.817155179593,187.4917751491102,303.50937848565735,26170.75965926238,29745.846547582176,28711.605141379547,20272.558145032064
ep_15,43792.17492488623,369.11249577661073,310.441068848334,247.46235529268418,312.3940048697884,272.5699480254911,314.81252212316286,4850.481785860989,5326.494161500531,5716.268649008627,5005.115151110823,326.8136154629072,239.64444706485446,152.05559548245634,0.0,168.56364577833082,269.87180476644113,5563.738740717775,5439.924113699864,14617.443320267508,13332.426293708182,27706.531464231095,27705.734392964405,28001.937256221405,27778.965981215108,27691.024382298114,27643.6713981444,27030.781836985727,27033.69070587075,27307.071719246345,27347.082176441898,27709.167526593148,27708.43590731728,17357.233243930885,17406.097741753107,27687.093248021723,27642.178828189484,27027.412136526556,27028.61306622604,27318.770023772275,27517.692110000804,339.1821228642876,269.2777629894427,4861.577537638728,37.92056491302008,250.68402083764133,24571.046872077528,27930.043079663712,26965.756795295394,19002.641787544522
ep_16,10249.857429484631,350.8191661219545,298.8610362235656,255.94392183197124,228.40877775557513,215.26205159744694,227.36413085604474,2704.466209349999,2760.135341755303,2804.799143363268,2744.085337126784,315.05589867339114,240.3707562914334,166.4405171583001,100.0786975599639,0.0,105.20693109378915,2777.4301638947472,2781.2525576778517,4662.81470514532,4481.712407242087,7064.2033431627115,7061.508953666732,7113.677944239167,7072.060219809205,7082.425020990631,7060.923863409586,6952.1673137657335,6952.197650233466,7051.911687017067,7166.017903720095,7079.041749295833,7076.638445957295,5319.168904724284,5325.199126991348,7060.227509042124,7053.166611286848,6938.06994491105,6940.048750477335,7009.773761003185,7051.452498957503,229.9430291027456,214.0098174023952,2732.042822528711,104.01610965179455,88.93550905829629,6545.854816715462,7099.497430711699,6990.31545848653,5573.1486086116765
ep_17,14625.225819615513,570.4541376767023,530.9460082747039,500.2901870780089,477.9734926705312,457.25791401395935,451.27120043759027,3393.1615702711756,3530.349506678721,3630.821608505199,3380.8520651210156,478.76737913267795,392.70066876002903,306.5543852116174,240.04257811524943,109.78265955757044,0.0,3564.349655356246,3516.4233200146377,6823.85981934058,6451.661673296089,10382.882187628706,10379.219794410743,10457.398182633691,10394.203740442541,10638.804272053736,10499.375698949943,10371.87448236302,10322.37375106233,10481.684039263562,10860.558815795177,10529.773810957431,10527.073859364242,7677.966766141198,7687.33258788119,10406.238520540956,10415.275072000404,10236.575832533685,10238.143283058245,10446.335330768496,10529.325985881189,482.52236518245013,457.0041638935878,3330.3895714334585,252.14114540940832,23.60967791411968,9635.776291985223,10432.228874043709,10391.89463483818,8133.351467957988
ep_18,280919.7557223071,59016.84800175812,59015.869184577256,58738.01900272318,59463.15194128602,58974.42388793561,58948.74144352738,5338.113955680101,1797.759566971532,1132.2459832872382,4282.05809657917,58932.538955961114,58931.00916191968,58855.06735501922,58291.93889689821,58913.10171607548,58996.76252519409,0.0,1087.9803486647022,67476.99649566333,58247.88863136415,163503.6508748275,163503.2889108436,165655.080573542,164037.18700896465,163377.89277447894,163044.1503943735,158578.2889552852,158576.44588006168,160293.1528248665,160086.35272684146,163508.7606987401,163508.36378692643,89008.49538438306,89355.59243563599,163371.25495454052,163041.43859385824,158573.2060712923,158573.43903331697,160657.28819314664,162086.10830871807,59633.88857731318,58888.13644294546,5347.713489186854,58079.481532664344,58775.79345981728,140560.75245518854,165133.5519579632,157817.18354417567,100732.3974612733
ep_19,109070.02990482177,23607.99448213594,23605.09953981697,23502.897646669084,23763.235495648885,23582.77811859325,23573.042078429415,1735.5684956070395,539.4329493993374,972.7284434675817,1349.4339168764488,23572.566776180443,23568.21371776854,23540.87198163523,23336.52461780628,23559.939411442723,23588.218428376204,455.8264267835898,0.0,26554.69345888512,23009.735302735713,63606.41112204225,63605.229646381384,64433.338666318195,63809.24882253297,63839.433306671446,63572.35104079961,61855.87574778563,61791.99604472987,62368.01931807261,62295.412078324895,63769.54680047454,63767.87016035069,34976.74870451644,35108.30428469952,63611.29524262821,63484.19723455076,61705.33667870513,61705.29512968953,62692.43830752813,63272.14589561745,23825.059443377944,23548.75762805664,1745.176154496698,23258.430883551297,23502.78752129865,54767.12585889132,64231.63877851271,61414.279976590224,39467.94254868689
ep_20,26249.062933207893,23613.644294693368,23612.831842846103,23564.808769773277,23680.15660798851,23557.15425739509,23392.247184263084,10360.16381625084,9943.288947433959,9661.134840950866,10324.293714265856,23614.71645637784,23613.436929946256,23597.726411337506,23506.752277770156,23451.093587863514,23299.803122708756,9768.809555848233,9924.396912851887,0.0,1291.5844819777212,12078.358331828525,12076.739585914536,12337.814585213939,12139.166931049413,12159.056517938787,12109.888838319579,11572.645137613275,11551.484778814012,11686.624731385382,11661.607340037615,12135.04153950002,12133.34262688581,5311.591891909511,5333.637743406442,12086.303730572528,12080.790611259361,11518.14670418293,11518.041672400768,11795.320130654984,11975.240750637753,23703.86242484838,23464.763310608156,10460.521606089782,23459.69386435631,23339.087371723974,9337.517125314946,12270.433879417675,11389.266386190337,5818.5037823247085
ep_21,13966.126867732382,14185.858849676053,14184.326271835096,14139.010668822839,14233.355100782881,14062.709403409133,13627.524466275223,5505.319323502726,5370.654613015727,5348.611143806666,5743.62809439796,14249.862506103076,14247.562650958449,14215.0931449326,14143.795074730171,13803.6885247806,13376.544065416108,5359.2434791671685,5479.492859358798,893.4830812385306,0.0,7141.000911765225,7137.9046488792565,7279.348403921627,7168.372690023687,7296.928646805142,7281.518254745886,6998.643837012373,6963.231318297245,6926.638171498277,6912.386465661802,7236.462339788087,7233.259780479415,4775.460591667181,4758.049414944525,7175.043563476618,7233.021651483754,6908.154860402823,6907.609844519625,7059.340362382571,7162.3063731624725,14249.769489770666,13856.978168833775,5834.0914638007935,14094.264575037463,13572.89310362517,5701.8516209875415,7235.8521038633935,6770.108738129872,4800.594127015262
ep_22,36993.180187210455,233520.97689338645,233521.98300928247,233513.22702485623,233527.147759081,233305.94330162514,233301.2411035907,90524.45722952018,89481.40970529242,89021.22649577016,89851.96380779082,230944.8163430627,231787.6160807544,232989.10642263442,234548.40201704443,237949.30658082408,241112.88595846627,143968.446875821,182367.69709580287,295501.23790253623,295768.77165416477,0.0,1254.294960558026,2765.5991787927537,4264.8259364141195,8199.730433204948,11280.647421679543,17374.344999469136,29846.04585348975,36467.403613807895,58029.244087969135,4702.159590564428,4181.16146988248,23253.33029323265,23204.307488531373,4660.127989549481,5221.214418893324,5372.080294916271,5427.44619574687,9105.74096835183,7988.3064246996255,233488.81082231028,233115.9035454369,89964.6651310926,234418.5504089949,240875.74362056534,288123.81364387245,4301.2949730204655,36319.71710949404,19675.689346466526
ep_23,36666.6105646774,231199.36353282447,231198.27552947405,231188.89229357583,231203.9787388919,230984.62348896835,230984.03234543174,89235.08625382966,88195.88917293103,87752.28502880862,88622.09878225253,230402.7231050469,230607.42096635455,230994.87869607256,231375.85929099427,232402.59465980472,233160.10243397657,104945.30851264032,119507.80929284853,153710.85454294053,154221.8405861825,804.8620855638186,0.0,1078.6603543169417,1774.6359883982998,4777.583804877622,6090.882039402038,8997.239924427748,15119.572632908434,15961.211305421286,25259.060564040337,3621.925338339858,3159.66364736996,23082.08956467365,23042.161085327265,3543.7890962576485,4098.196838801838,4016.7540254276146,4568.755206872061,6111.570850742658,6382.12583572913,231165.25652316117,230792.67231496924,88736.36213303091,231244.2261976531,232914.86310787985,146803.0559844584,1841.0421704708986,15929.396842486027,19484.200079000253
ep_24,44352.59396474341,202746.00583339046,202740.87564280332,202725.404875991,202745.0072419165,202492.53584647502,202170.25106850223,79021.30900813843,78287.38423538658,78051.77428393436,78940.72184809633,203637.17898618945,205949.38769609886,208886.882932558,213025.21170756238,221197.0825176373,229054.15508839957,192319.312121213,258210.67460245886,452937.0450571824,453083.1594345541,2227.799256012363,1282.8095209180026,0.0,1281.1716584020905,30115.24888465957,25446.26751517628,30967.388013996642,44302.25510726268,24291.272370374532,39571.51593283185,22591.001669558857,22425.03797932242,24149.95476229934,24102.183035744776,14850.712540560993,15044.787396050404,6237.4381966325145,6781.841072995458,24222.043083431363,26181.644389505174,202706.69608154066,202175.89031519732,79050.0949346863,212891.04896802205,229012.73200498516,443765.1788105421,1227.6315168516678,24196.347627931835,20844.01824524993
ep_25,38862.218205744626,254515.75490706018,254511.32431802046,254496.41264313183,254497.2996402693,254233.2869783796,254182.91061698567,97347.76237585524,96197.59294417381,95684.73124360963,96519.86342583866,253487.3840132949,253633.7013553247,253955.19101577907,254223.47931387104,255025.36565962332,255523.16309000194,109190.3895446907,121153.59390856994,142566.2107969096,143178.63734064525,2784.660895847398,1932.7626013817112,1109.6255138282283,0.0,4658.7223600935795,5355.5295478274675,7930.3713930575595,13623.28912351121,17242.699719117274,28511.01198827729,4781.066768439222,4348.429564494492,24687.43905629917,24583.026950684896,3592.9057338154685,3971.761542151066,3967.9270128732082,4248.132160003438,5978.492338769022,5697.844516102989,254452.09796070794,254005.94614674122,96633.58497011127,254076.3499100658,255270.5626136001,134706.8792673295,336.43666757273843,17218.392758650312,20847.020876050898
ep_26,20307.419662619435,133509.39564084652,133507.8153352759,133506.69083663775,133505.89133009364,133445.24934012062,133444.85495509443,129550.60047713474,129550.49453684513,129552.03956747464,129554.27201483898,123320.38134073335,124830.86674615346,124142.80333226835,124929.0357148622,123727.88508952463,125006.42747537015,128203.23335403358,127870.73240634914,129586.64064456747,129588.8626557147,128208.81987122106,128364.66846389727,128437.35949459329,128507.08777045125,0.0,24371.07310660521,24334.108700708224,194674.5372460665,129131.81247319294,130259.28675534825,27063.076639252817,197632.5944304755,126967.1361896446,117729.82914192589,51096.549567385766,185654.39991133224,133356.64985645493,114172.88473944823,22430.45389974153,207676.71678268863,133505.73870844863,133444.45226950056,129554.25331637135,124928.64514268527,125006.00466922099,130196.21019640526,128408.63289080285,129243.62542796864,117725.10958280826
ep_27,20528.311497490737,87184.61945415215,87181.49772951315,87179.16726609267,87177.6853885674,87136.58155916931,87135.77768735838,85504.93688449849,85506.81939868045,85509.53199301675,85513.06568993644,80384.07406948664,81542.7710037864,80918.29938285246,81591.13821153068,80783.92315164626,81932.37436295961,85692.76168735477,87482.84476201324,98993.25552314012,98995.43345354988,84488.81827220808,84516.04831167043,84499.01347367473,84514.87485769272,20687.8230690889,0.0,5325.457405782348,136975.8037823225,96274.24908866134,114584.83354846932,9495.362319406619,139820.63040404156,83072.9218488004,75847.69135931834,23346.12629915632,129302.85394446916,88121.4162089312,73299.73414686788,8741.270538610173,148048.37597108696,87177.6691749204,87136.13677112892,85513.07951968479,81591.02971383624,81932.81280018957,99060.95152846279,84438.96986159906,96237.18294170669,75847.3688582956
ep_28,107419.94957880831,881200.4232988238,881197.815783937,881209.8872792181,881071.3167163291,880244.0720643523,880522.7406940667,317147.84063105617,313535.5612506759,312108.43013447605,313510.47485599807,878919.4460200858,878922.2565490601,879350.0862320435,879244.2293715319,880191.4966747637,880052.1130938889,312565.8187711979,313087.8768513433,124068.50494103241,127950.5618515316,22519.123405678645,22376.90719726317,22559.61257660324,22194.89874549491,7271.075230687606,3808.64687465285,0.0,33198.352177984656,25084.574757862614,31044.652885814117,7025.09854370383,34452.504567795586,56448.45223016517,55571.34835262588,8094.32826524661,31809.995277882987,22391.42417442651,19034.948791246647,5329.860356757488,36197.460033420546,880881.3843288439,879650.6443591475,313611.5519951692,878779.1554646279,878934.9084390617,41737.87224459671,22341.758685227058,25036.697550656136,47568.24003138662
ep_29,133765.98920173553,891154.6250889224,891151.6217394525,891163.1550723978,891025.7506581882,890196.8128556473,890472.0280950599,331502.4623986433,328047.484020969,326683.00866642623,328022.0796893777,881892.3789836508,881587.7439701994,881696.4289794145,881324.8638074013,882005.2934382552,881630.338032151,316882.7994032221,320192.29028230946,188529.60363696617,191104.49610858946,72799.47877272071,67755.3760634816,62025.83608521839,55504.88603996513,74739.99008582317,64983.71006017304,53263.46053882267,0.0,123513.88697842979,233463.30440846542,86842.60213301092,74990.95536521518,93184.94515803429,93364.6763328906,82119.96715918186,71561.95395635853,75545.41083801465,78609.5147265096,82039.84936686746,65878.09480798748,890837.9406226715,889610.024300189,328118.68655126874,880860.8884274067,880515.1358440397,145425.6505348943,55542.63124990987,122640.80808155383,88834.25853070503
ep_30,144133.93617673317,561023.07516495,561017.4477705256,560853.6643308142,561213.0282584723,560501.0693544246,560612.0179274296,256924.41202554817,252841.51519308955,250168.51438494114,254678.0304764515,558005.305139418,557990.134204226,558173.8742293839,557781.597483151,558632.6771532272,558603.6294651893,250476.6149557029,251687.90541456064,125785.39204789625,135270.5596187118,6614.806412147312,6108.516917641488,7542.32384314318,5652.043715410877,8018.826655125979,6435.368648539693,5749.46435998394,5852.161076303961,0.0,1234.2666164526834,8627.220455633238,7871.680154210654,84288.26931115381,83835.18632589397,5843.026780735491,5502.867803748879,4333.058535250548,2896.164454543241,9297.765893510099,6340.8546759559995,561217.5477705115,560143.3573626876,255510.9802984358,557415.2855622962,557911.475517482,39411.21902769571,6692.369820041646,2897.070853705302,70318.36116118002
ep_31,34374.35321393005,365423.3996355961,365413.6719809133,365423.2752657456,365321.73952527146,364996.47969814326,365043.88336630055,126203.74703371989,124869.71866201097,124484.21361103833,124679.36380793876,364566.1123180507,364534.894508171,364717.6091417306,364724.1523031027,365019.7020833859,364903.6968466114,124870.18370751668,125221.30172330631,49732.90743554499,50320.39345778744,6230.905003500848,5617.146508004731,5074.158331360269,4424.400492797119,10922.48850771769,8301.934732917394,8028.203638803889,6534.581531891566,1031.3674895912893,0.0,10017.915332979755,9633.092276372727,15996.500100137924,15789.876826681728,6399.844355147721,6226.631632258571,3456.4558999268374,2918.7330412869196,8796.64072968635,9207.199515729655,365231.57867879636,364716.53390201443,124637.54711867565,364534.0041282343,364460.6338166125,23398.483239572266,4461.593362048309,1117.5740219127715,13494.405123693252
ep_32,36686.10439854207,232725.89534217806,232727.0227703107,232716.7852880448,232727.73275858845,232555.54439670622,232544.663927101,89779.8462980513,88703.65324471061,88210.74577033252,89016.53388009297,231529.54091791908,231525.76567894887,231739.54732213094,231944.84231084588,232393.41035784982,232590.65568259402,94467.5599776821,100798.32578374933,97949.46589134421,98753.64576703878,2563.8177723342887,3707.2580460364143,5344.93125959761,7144.885963685941,6137.431338596667,8206.703377786991,13026.493379738897,20200.9074070822,48168.82786660758,75733.6927823489,0.0,1584.4043635275082,22977.977687103285,22946.844119936464,2868.209762908645,3671.7500368225674,4281.024529202986,5150.088244592073,6115.135165211909,6721.720520667006,232689.26411349085,232364.8909271637,89130.29157395827,231813.53230928635,232344.815307764,89586.37102375782,7177.144216639418,47969.83609126077,19371.384057444266
ep_33,37618.996738306756,230532.2922076458,230531.63871890475,230519.55150632636,230528.89066145473,230291.8755583282,230279.25267757117,88907.70717276687,87816.74618136084,87314.83213965401,88124.95214934621,230688.47979228068,231718.2361933144,233159.2134624717,235107.0177720397,239322.0989393145,243431.83390528557,155809.3979633672,201450.61662463733,335555.1495487963,335789.5288691771,7266.300958759379,12577.51491121892,19034.22305529496,26310.002262646478,20754.91504528236,29411.49578216049,48671.9177358509,76997.02261269913,189967.69403054827,299660.29812114267,2214.392923669811,0.0,22960.6945915444,22924.594629621588,4436.56509654847,4462.320144794035,4446.809013326789,4684.032484889466,8785.141245852239,11143.919179347355,230490.05503128737,230099.3464878091,88239.85926642016,234977.47486252288,243196.95279347253,328235.0313885995,26372.913162781086,189117.40912644326,19345.022723398855
