,ep_01,ep_02,ep_03,ep_04,ep_05,ep_06,ep_07,ep_08,ep_09,ep_10,ep_11,ep_12,ep_13,ep_14,ep_15,ep_16,ep_17,ep_18,ep_19,ep_20,ep_21,ep_22,ep_23,ep_24,ep_25,ep_26,ep_27,ep_28,ep_29,ep_30,ep_31,ep_32,ep_33,ep_34,ep_35,ep_36,ep_37,ep_38,ep_39,ep_40,ep_41,ep_42,ep_43,ep_44,ep_45,ep_46,ep_47,ep_48,ep_49,ep_50
ep_24,38329.13434566977,167582.29156092624,167573.74998008425,167557.45071841677,167583.91570635958,167465.87001733552,167257.66621770666,66617.0895935529,65980.85938026357,65758.74116403196,66614.72503818155,168457.65273536925,170979.11305628298,174374.03195395166,179362.18816152238,188399.24336904005,197018.6512017597,180668.79192414702,248720.4455150742,439658.831047909,439780.87393401156,2571.272838989072,1418.2572282198744,0.0,1448.852679072771,25893.545296056207,22653.36870363366,28485.808856183434,42412.346175084414,26326.83846031222,42755.09369231566,19322.416491785723,19150.156768908695,20836.99931691569,20806.74223921802,12865.508088500024,13106.705291730701,6311.639160293166,6984.421137437612,21131.87965210125,22842.62025228479,167557.57549885265,167198.4620867063,66719.34127175724,179260.04643642574,196913.98707512842,428468.1769245092,1414.5299663708613,26208.87578848996,17990.602074169103
ep_25,33237.71443541229,201622.3864641434,201612.44780594658,201592.82017477695,201605.01335680755,201500.15439491745,201443.38261284752,78773.3450133548,77847.06411528021,77427.24269094902,78256.3843198831,200929.57742067613,201106.760565751,201457.62089932966,201826.2798340532,202546.35813712332,203297.12172038096,92958.21263421056,107074.60570423496,139809.99517866567,140290.88082819583,3387.319645001578,2331.2599573644866,1266.357877960384,0.0,4632.905707422676,5367.482858496166,8037.228807625585,13804.827753518079,18902.69610866055,31132.328335599854,5216.810920174189,4661.919805153338,21336.821373902305,21239.023857356617,3814.6177871262553,4243.671032461353,4300.229832345239,4909.395678716498,6403.696577935143,6688.609780481664,201574.4550179871,201269.2488067691,78368.50074533872,201710.71587769382,203034.07416085136,132881.84573245337,291.4035575736899,18842.94603979259,18045.799039822654
ep_26,23982.06815812101,155871.96295493166,155870.97716540188,155870.27410609336,155869.7554474496,155886.85189004804,155886.4663436656,153264.23483827934,153263.9838849638,153264.90157143507,153266.30774880984,146623.2704597532,146887.49029536813,146992.03601564086,147828.58089268373,147488.44042112448,148837.8394225445,152093.94895455305,151342.35536645385,153481.86187877422,153483.2439323963,152151.55389051352,152367.30350796736,152467.29921867442,152520.60921681605,0.0,28864.194698486797,28785.491267541933,231208.10282242048,152995.76310641872,153938.68167405933,32060.976932698442,234783.9713779684,150683.60845173334,139759.3522404183,60580.30926064442,220501.67599953787,158263.28755317093,135536.9680817814,26144.322497919253,246715.2013885971,155869.64246383825,155886.10353254963,153266.29529382696,147828.29018069804,148837.33505528423,154153.56523976245,152411.63779582706,153131.86769142136,139756.3423874993
ep_27,16896.987812769883,70296.29499975793,70293.48318206036,70291.36229862913,70289.9999144503,70297.32477632382,70296.26412438964,67448.89284527021,67450.56739469894,67452.9631851268,67456.12271949578,63080.10289461462,63147.98856351086,63102.89926521698,63561.685271188755,63535.48566213155,64417.12845966855,67580.06675925024,70312.99672931094,85655.69970306972,85657.53929429388,65885.39424701274,65836.9241225831,65764.03333661763,65729.26063806422,16403.775764393755,0.0,6025.39104317631,106105.83149062823,83994.61958046816,109615.41333099942,9908.588649457113,107967.44080888951,64653.54859766185,59165.1844238118,19173.380350517138,99860.44741083066,68543.99343236406,57322.33382059169,8726.274326032166,114199.33116694586,70289.98054812827,70296.79218141662,67456.13949924908,63561.55152566721,64417.68067182727,85300.21655577175,65674.82104245378,83867.10377288482,59164.80757114763
ep_28,66955.96716913671,417253.0983235329,417243.17054332857,417216.67780808895,417211.4440029757,417033.242806669,417133.33719101653,160299.65680531334,158295.2269892923,157311.15947176455,158645.29995958696,415979.4847360472,415973.50573401066,416152.80003943644,416065.4405151048,416138.86704950884,416307.97451366374,157896.92237473864,158917.1635009442,78987.92680962132,81785.47837531887,23187.72086256804,22990.73107147421,22952.478022985375,22686.21545353697,6908.65938583269,2931.5389365621213,0.0,34248.85301335482,24909.421567777004,29639.742739811376,7186.826371412742,35497.88897786425,41674.838545639555,40586.09587673346,7698.922729380281,32673.92472183272,22981.60841342918,19506.681187656664,5027.32654427429,37303.86808343458,417144.8351733389,416650.4266619311,158830.26738852708,415841.89156735886,415630.0700515351,46767.77682789283,22743.02258100606,24884.69698626482,35603.58407300624
ep_29,105210.23833866206,428310.14449199906,428298.78700253286,428271.3253009795,428264.6069597135,428088.46835389914,428184.42500327626,181541.92270472104,179770.9523771646,178901.5721321418,180072.4478777704,422324.6964551546,421697.04050142027,421224.89809793927,420511.70564968284,419918.3759487397,419480.11834766454,164165.20611888196,167865.49446492855,140967.92654963842,142549.03184512028,72923.5963892464,67843.10753322461,61993.36718207596,55510.84059189759,76433.82999224222,66826.63753508232,55626.4468918053,0.0,123805.02341825924,233869.0860711911,88129.44104151626,74576.3951798389,85051.6224759308,85405.44917821481,83099.75074546797,71223.06889566535,75705.53933862114,78768.28288561669,83057.61956800458,65235.118336001055,428199.71751403785,427715.54702782363,180235.42693970024,420290.52163913514,418807.34852237883,123228.20703656766,55504.341348333655,122893.57020123086,83153.32085768346
ep_30,183916.52182570484,666919.8397620925,666911.3383963562,666676.392686971,667204.1564116569,666637.6665168362,666744.5112120478,316372.65888997965,311156.4262121487,307621.117043596,313687.0238765301,664789.651507688,664778.0904773409,664958.1447312249,664413.7048170938,664921.6985107079,665145.3420244583,308584.0689915264,310035.68764198787,156261.17338468382,168805.32742458134,8626.145300976545,7934.3912256906215,9714.107932574978,7267.344201241774,8753.18434273388,7159.746579797338,6045.364182492857,5862.7164550972975,0.0,1411.8707275466015,10156.720153584345,9362.73018196319,107926.10913342793,107349.46062109599,6817.719723098285,6332.695474189379,4472.71093383915,3404.301708869503,8309.940635301744,6584.005130485894,667243.8124200209,666098.6325046403,314812.48155282065,663970.8751192766,664156.6992585073,42881.924209170145,8597.674098530932,3685.3137475309077,90007.03899624279
ep_31,32144.99443469973,261610.65672000215,261586.195283418,261568.65104261745,261504.0810943587,261401.89684373752,261385.60427378342,93574.5334437022,92528.1833327213,92125.78707117103,92519.48146881958,261031.581750097,260987.4680237401,261109.2020160648,261094.76830781775,261010.45261085313,261020.36196914132,92542.31663542915,93006.27514537438,41261.35724763712,42185.76372575698,8134.401860593876,7295.490882258799,6527.7333630484245,5651.338539137407,11030.88332275373,8405.696298365381,8017.20603583387,6484.151252050564,1195.8847430602298,0.0,11141.282828279165,10531.007532815927,17612.483170081014,17275.078607397147,6940.990514271056,6516.021111119453,3904.754577052999,3150.55670214784,8650.032646487636,8970.869087660127,261448.1662769594,261125.38410037343,92541.8381970533,260957.4221919428,260625.79255255975,22355.458750949336,5689.644369059376,1290.5965633177534,14850.06201390296
ep_32,31867.003789345694,187308.31845294376,187310.5579604479,187302.1385989421,187327.15190702665,187278.19870584807,187257.08963259132,73701.16508928635,72838.71622663071,72446.38548748677,73248.3816950473,186540.1855230841,186580.44525396373,186822.34128696108,187042.5462606026,187330.51467232936,187697.66574299624,79631.7413325338,87065.39363429617,94596.32713966489,95259.77104262682,2534.958989201929,3874.7270015901904,5722.696458450734,7771.411530892921,6773.51192895347,9096.375537890912,14205.365861059052,21743.52613569182,52037.20303403737,81689.96351140909,0.0,1563.9797738225914,19920.5724198243,19945.69665074954,3666.4525754944784,4641.61741575699,5455.104823187406,6444.0441200952055,7553.206281127796,8489.413669615184,187300.8485636582,187077.82619129002,73358.28028377642,186937.90021217114,187443.14165417687,87828.00726595706,7798.6246383218195,51802.99561121087,16887.074258480734
ep_33,32574.3881550082,185281.09891060408,185279.33423538847,185266.844056727,185288.20450501787,185197.98480738746,185172.80946613327,72901.02760884116,72019.41385794288,71613.08646773847,72415.03634507694,185566.26541013076,186493.56808485743,187860.93980585592,189820.06371417464,193540.39641159546,197378.69161526734,131847.08374444078,173726.3528799461,291733.5834843142,291946.81172476895,6452.594135765312,11054.784707808294,16718.033640377405,23115.06670930474,18334.8888157692,25912.354763251384,42767.52868086633,67488.7087404632,166583.18473266246,262681.73506336665,2353.7170546737407,0.0,19879.6529769824,19879.834576862024,4485.053248906945,4711.461848992586,5129.7899639461775,5735.011896791878,9049.018013700412,11085.830148468292,185261.61167322684,184995.35918143662,72526.19770888706,189716.94972389605,197136.6671412832,284040.2966890606,23169.63442742444,165791.23896987247,16809.232133893565
